key,english,assamese,konkani,gujarati,marathi,meitei,mizo,odia,punjabi,nepali,bengali,kashmiri,ladakhi
ui_0032,Allow camera from settings.,"=IFERROR(GOOGLETRANSLATE($B33,""en"",""as""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""gom""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""gu""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""mr""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""mni-Mtei""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""lus""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""or""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""pa""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""ne""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""bn""),$B33)","=IFERROR(GOOGLETRANSLATE($B33,""en"",""ks""),$B33)",=$B33
ui_0033,Allow from Settings,"=IFERROR(GOOGLETRANSLATE($B34,""en"",""as""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""gom""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""gu""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""mr""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""mni-Mtei""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""lus""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""or""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""pa""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""ne""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""bn""),$B34)","=IFERROR(GOOGLETRANSLATE($B34,""en"",""ks""),$B34)",=$B34
ui_0034,Allow gallery permission and try exporting again,"=IFERROR(GOOGLETRANSLATE($B35,""en"",""as""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""gom""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""gu""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""mr""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""mni-Mtei""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""lus""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""or""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""pa""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""ne""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""bn""),$B35)","=IFERROR(GOOGLETRANSLATE($B35,""en"",""ks""),$B35)",=$B35
ui_0035,Allow location from settings.,"=IFERROR(GOOGLETRANSLATE($B36,""en"",""as""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""gom""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""gu""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""mr""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""mni-Mtei""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""lus""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""or""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""pa""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""ne""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""bn""),$B36)","=IFERROR(GOOGLETRANSLATE($B36,""en"",""ks""),$B36)",=$B36
ui_0036,Allow notifications from settings.,"=IFERROR(GOOGLETRANSLATE($B37,""en"",""as""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""gom""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""gu""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""mr""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""mni-Mtei""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""lus""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""or""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""pa""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""ne""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""bn""),$B37)","=IFERROR(GOOGLETRANSLATE($B37,""en"",""ks""),$B37)",=$B37
ui_0037,Allow photos from settings.,"=IFERROR(GOOGLETRANSLATE($B38,""en"",""as""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""gom""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""gu""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""mr""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""mni-Mtei""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""lus""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""or""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""pa""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""ne""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""bn""),$B38)","=IFERROR(GOOGLETRANSLATE($B38,""en"",""ks""),$B38)",=$B38
ui_0038,Allowed,"=IFERROR(GOOGLETRANSLATE($B39,""en"",""as""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""gom""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""gu""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""mr""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""mni-Mtei""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""lus""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""or""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""pa""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""ne""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""bn""),$B39)","=IFERROR(GOOGLETRANSLATE($B39,""en"",""ks""),$B39)",=$B39
ui_0039,Already have an account?,"=IFERROR(GOOGLETRANSLATE($B40,""en"",""as""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""gom""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""gu""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""mr""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""mni-Mtei""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""lus""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""or""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""pa""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""ne""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""bn""),$B40)","=IFERROR(GOOGLETRANSLATE($B40,""en"",""ks""),$B40)",=$B40
ui_0040,An account already exists with this email.,"=IFERROR(GOOGLETRANSLATE($B41,""en"",""as""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""gom""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""gu""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""mr""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""mni-Mtei""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""lus""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""or""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""pa""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""ne""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""bn""),$B41)","=IFERROR(GOOGLETRANSLATE($B41,""en"",""ks""),$B41)",=$B41
ui_0041,An active plan was restored from the backend,"=IFERROR(GOOGLETRANSLATE($B42,""en"",""as""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""gom""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""gu""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""mr""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""mni-Mtei""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""lus""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""or""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""pa""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""ne""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""bn""),$B42)","=IFERROR(GOOGLETRANSLATE($B42,""en"",""ks""),$B42)",=$B42
ui_0042,and,"=IFERROR(GOOGLETRANSLATE($B43,""en"",""as""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""gom""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""gu""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""mr""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""mni-Mtei""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""lus""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""or""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""pa""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""ne""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""bn""),$B43)","=IFERROR(GOOGLETRANSLATE($B43,""en"",""ks""),$B43)",=$B43
ui_0043,Another payment is already in progress.,"=IFERROR(GOOGLETRANSLATE($B44,""en"",""as""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""gom""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""gu""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""mr""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""mni-Mtei""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""lus""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""or""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""pa""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""ne""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""bn""),$B44)","=IFERROR(GOOGLETRANSLATE($B44,""en"",""ks""),$B44)",=$B44
ui_0044,App details and version info,"=IFERROR(GOOGLETRANSLATE($B45,""en"",""as""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""gom""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""gu""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""mr""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""mni-Mtei""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""lus""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""or""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""pa""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""ne""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""bn""),$B45)","=IFERROR(GOOGLETRANSLATE($B45,""en"",""ks""),$B45)",=$B45
ui_0045,App Settings,"=IFERROR(GOOGLETRANSLATE($B46,""en"",""as""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""gom""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""gu""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""mr""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""mni-Mtei""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""lus""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""or""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""pa""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""ne""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""bn""),$B46)","=IFERROR(GOOGLETRANSLATE($B46,""en"",""ks""),$B46)",=$B46
ui_0046,App settings opened.,"=IFERROR(GOOGLETRANSLATE($B47,""en"",""as""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""gom""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""gu""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""mr""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""mni-Mtei""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""lus""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""or""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""pa""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""ne""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""bn""),$B47)","=IFERROR(GOOGLETRANSLATE($B47,""en"",""ks""),$B47)",=$B47
ui_0047,Apply,"=IFERROR(GOOGLETRANSLATE($B48,""en"",""as""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""gom""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""gu""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""mr""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""mni-Mtei""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""lus""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""or""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""pa""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""ne""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""bn""),$B48)","=IFERROR(GOOGLETRANSLATE($B48,""en"",""ks""),$B48)",=$B48
ui_0048,Applying eraser,"=IFERROR(GOOGLETRANSLATE($B49,""en"",""as""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""gom""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""gu""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""mr""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""mni-Mtei""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""lus""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""or""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""pa""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""ne""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""bn""),$B49)","=IFERROR(GOOGLETRANSLATE($B49,""en"",""ks""),$B49)",=$B49
ui_0049,Applying magic wand,"=IFERROR(GOOGLETRANSLATE($B50,""en"",""as""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""gom""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""gu""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""mr""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""mni-Mtei""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""lus""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""or""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""pa""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""ne""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""bn""),$B50)","=IFERROR(GOOGLETRANSLATE($B50,""en"",""ks""),$B50)",=$B50
ui_0050,Applying...,"=IFERROR(GOOGLETRANSLATE($B51,""en"",""as""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""gom""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""gu""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""mr""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""mni-Mtei""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""lus""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""or""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""pa""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""ne""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""bn""),$B51)","=IFERROR(GOOGLETRANSLATE($B51,""en"",""ks""),$B51)",=$B51
ui_0051,Approved,"=IFERROR(GOOGLETRANSLATE($B52,""en"",""as""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""gom""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""gu""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""mr""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""mni-Mtei""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""lus""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""or""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""pa""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""ne""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""bn""),$B52)","=IFERROR(GOOGLETRANSLATE($B52,""en"",""ks""),$B52)",=$B52
ui_0052,Authentication is not configured on this build.,"=IFERROR(GOOGLETRANSLATE($B53,""en"",""as""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""gom""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""gu""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""mr""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""mni-Mtei""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""lus""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""or""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""pa""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""ne""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""bn""),$B53)","=IFERROR(GOOGLETRANSLATE($B53,""en"",""ks""),$B53)",=$B53
ui_0053,Auto-renewal,"=IFERROR(GOOGLETRANSLATE($B54,""en"",""as""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""gom""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""gu""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""mr""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""mni-Mtei""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""lus""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""or""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""pa""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""ne""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""bn""),$B54)","=IFERROR(GOOGLETRANSLATE($B54,""en"",""ks""),$B54)",=$B54
ui_0054,Available languages,"=IFERROR(GOOGLETRANSLATE($B55,""en"",""as""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""gom""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""gu""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""mr""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""mni-Mtei""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""lus""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""or""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""pa""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""ne""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""bn""),$B55)","=IFERROR(GOOGLETRANSLATE($B55,""en"",""ks""),$B55)",=$B55
ui_0055,Back,"=IFERROR(GOOGLETRANSLATE($B56,""en"",""as""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""gom""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""gu""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""mr""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""mni-Mtei""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""lus""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""or""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""pa""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""ne""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""bn""),$B56)","=IFERROR(GOOGLETRANSLATE($B56,""en"",""ks""),$B56)",=$B56
ui_0056,Background,"=IFERROR(GOOGLETRANSLATE($B57,""en"",""as""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""gom""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""gu""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""mr""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""mni-Mtei""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""lus""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""or""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""pa""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""ne""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""bn""),$B57)","=IFERROR(GOOGLETRANSLATE($B57,""en"",""ks""),$B57)",=$B57
ui_0057,Background Colors,"=IFERROR(GOOGLETRANSLATE($B58,""en"",""as""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""gom""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""gu""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""mr""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""mni-Mtei""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""lus""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""or""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""pa""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""ne""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""bn""),$B58)","=IFERROR(GOOGLETRANSLATE($B58,""en"",""ks""),$B58)",=$B58
ui_0058,Background Opacity,"=IFERROR(GOOGLETRANSLATE($B59,""en"",""as""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""gom""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""gu""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""mr""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""mni-Mtei""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""lus""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""or""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""pa""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""ne""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""bn""),$B59)","=IFERROR(GOOGLETRANSLATE($B59,""en"",""ks""),$B59)",=$B59
ui_0059,Background remove processing,"=IFERROR(GOOGLETRANSLATE($B60,""en"",""as""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""gom""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""gu""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""mr""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""mni-Mtei""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""lus""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""or""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""pa""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""ne""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""bn""),$B60)","=IFERROR(GOOGLETRANSLATE($B60,""en"",""ks""),$B60)",=$B60
ui_0060,"Background tool: choose White, Color, Gradient, or Image.","=IFERROR(GOOGLETRANSLATE($B61,""en"",""as""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""gom""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""gu""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""mr""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""mni-Mtei""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""lus""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""or""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""pa""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""ne""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""bn""),$B61)","=IFERROR(GOOGLETRANSLATE($B61,""en"",""ks""),$B61)",=$B61
ui_0061,Banner unavailable,"=IFERROR(GOOGLETRANSLATE($B62,""en"",""as""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""gom""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""gu""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""mr""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""mni-Mtei""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""lus""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""or""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""pa""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""ne""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""bn""),$B62)","=IFERROR(GOOGLETRANSLATE($B62,""en"",""ks""),$B62)",=$B62
ui_0062,Billing service is unavailable,"=IFERROR(GOOGLETRANSLATE($B63,""en"",""as""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""gom""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""gu""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""mr""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""mni-Mtei""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""lus""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""or""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""pa""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""ne""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""bn""),$B63)","=IFERROR(GOOGLETRANSLATE($B63,""en"",""ks""),$B63)",=$B63
ui_0063,Blur,"=IFERROR(GOOGLETRANSLATE($B64,""en"",""as""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""gom""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""gu""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""mr""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""mni-Mtei""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""lus""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""or""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""pa""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""ne""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""bn""),$B64)","=IFERROR(GOOGLETRANSLATE($B64,""en"",""ks""),$B64)",=$B64
